"","rn","coef","xDecompAgg","xDecompPerc","xDecompMeanNon0","xDecompMeanNon0Perc","xDecompAggRF","xDecompPercRF","xDecompMeanNon0RF","xDecompMeanNon0PercRF","pos","spend_share","spend_share_refresh","mean_spend","total_spend","mean_exposure","mean_exposure_refresh","effect_share","effect_share_refresh","train_size","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","solID","trial","iterNG","iterPar","iterations","robynPareto","mean_response","mean_spend_adstocked","mean_carryover","roi_mean","roi_total","cpa_mean","cpa_total","cluster","top_sol","boot_mean","boot_se","ci_low","ci_up","carryover_pct"
"288","newsletter",171790.475291825,5076837.78812968,0.017570075049557,32336.5464212082,0.00954275041007528,5076837.78812968,0.017570075049557,32336.5464212082,0.00954275041007528,TRUE,NA,NA,NA,NA,20398.1700146987,20398.1700146987,NA,NA,1,0.950029750467051,NA,NA,0.0498988955739165,NA,NA,0.0498988955739165,0.433221791706234,0,11687.034814158,7.848738793e-05,65481090.2533626,1e-04,"2_211_6",2,211,6,1476,2,32336.5464212082,28012.2019403478,7614.03192564914,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,0.138231140978919
"289","(Intercept)",97654.3218420385,15331728.5292001,0.0530788852828207,97654.3218420385,0.0299259683222404,15331728.5292001,0.0530788852828207,97654.3218420385,0.0299259683222404,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.94491697814992,NA,NA,0.0525571225628197,NA,NA,0.0525571225628197,0.354504769662577,0,55902.3065227081,0.0007537921745,65481090.2533626,1e-04,"2_212_6",2,212,6,1483,3,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"290","trend",0.236723295667447,66236218.6484626,0.229311694667281,421886.742983838,0.129286334367564,66236218.6484626,0.229311694667281,421886.742983838,0.129286334367564,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.94491697814992,NA,NA,0.0525571225628197,NA,NA,0.0525571225628197,0.354504769662577,0,55902.3065227081,0.0007537921745,65481090.2533626,1e-04,"2_212_6",2,212,6,1483,3,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"291","season",0.33871116991036,123998.063345147,0.000429284862894214,789.79658181622,0.000242031556234425,123998.063345147,0.000429284862894214,789.79658181622,0.000242031556234425,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.94491697814992,NA,NA,0.0525571225628197,NA,NA,0.0525571225628197,0.354504769662577,0,55902.3065227081,0.0007537921745,65481090.2533626,1e-04,"2_212_6",2,212,6,1483,3,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"292","holiday",0.965223892697819,6717524.19751963,0.0232562620441415,268700.967900785,0.0823428651377175,6717524.19751963,0.0232562620441415,268700.967900785,0.0823428651377175,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.94491697814992,NA,NA,0.0525571225628197,NA,NA,0.0525571225628197,0.354504769662577,0,55902.3065227081,0.0007537921745,65481090.2533626,1e-04,"2_212_6",2,212,6,1483,3,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"293","competitor_sales_B",0.163227050003661,142209433.774919,0.49233315128804,905792.571814771,0.277578291460527,142209433.774919,0.49233315128804,905792.571814771,0.277578291460527,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.94491697814992,NA,NA,0.0525571225628197,NA,NA,0.0525571225628197,0.354504769662577,0,55902.3065227081,0.0007537921745,65481090.2533626,1e-04,"2_212_6",2,212,6,1483,3,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"294","events",0.946852724314805,1205162.71262424,0.00417230798527926,1205162.71262424,0.369319662262124,1205162.71262424,0.00417230798527926,1205162.71262424,0.369319662262124,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.94491697814992,NA,NA,0.0525571225628197,NA,NA,0.0525571225628197,0.354504769662577,0,55902.3065227081,0.0007537921745,65481090.2533626,1e-04,"2_212_6",2,212,6,1483,3,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"295","tv_S",735033.942608368,13054052.4737772,0.0451935052471018,83146.831043167,0.0254801772717994,13054052.4737772,0.0451935052471018,83146.831043167,0.0254801772717994,TRUE,0.206047362680601,0.206047362680601,16505.80985138,2591412.14666667,NA,NA,0.353771228076328,0.353771228076328,1,0.94491697814992,NA,NA,0.0525571225628197,NA,NA,0.0525571225628197,0.354504769662577,0,55902.3065227081,0.0007537921745,65481090.2533626,1e-04,"2_212_6",2,212,6,1483,3,83146.831043167,23496.1267230069,6990.31687162687,5.03742814147439,5.03742814147439,0.198513997999645,0.198513997999645,1,FALSE,5.14792558334,0.0341952089102816,4.66559586170719,5.62815291981646,0.379087825541404
"296","ooh_S",294073.156184194,13597227.3126715,0.0470739921672342,86606.5433928119,0.0265403990850952,13597227.3126715,0.0470739921672342,86606.5433928119,0.0265403990850952,TRUE,0.655151359349006,0.655151359349006,52482.1265392781,8239693.86666667,NA,NA,0.368491532763458,0.368491532763458,1,0.94491697814992,NA,NA,0.0525571225628197,NA,NA,0.0525571225628197,0.354504769662577,0,55902.3065227081,0.0007537921745,65481090.2533626,1e-04,"2_212_6",2,212,6,1483,3,86606.5433928119,87887.1023037904,35404.9757645123,1.65021025449483,1.65021025449483,0.605983387435758,0.605983387435758,1,FALSE,1.53921794956182,0.0337878112267364,1.06372905475382,2.01481832166513,0.728108656196484
"297","print_S",277541.92563006,7106119.55414523,0.0246015903491974,45261.9079881862,0.0138704196507515,7106119.55414523,0.0246015903491974,45261.9079881862,0.0138704196507515,TRUE,0.0478369682055284,0.0478369682055284,3832.06992215145,601634.977777778,NA,NA,0.192579327115249,0.192579327115249,1,0.94491697814992,NA,NA,0.0525571225628197,NA,NA,0.0525571225628197,0.354504769662577,0,55902.3065227081,0.0007537921745,65481090.2533626,1e-04,"2_212_6",2,212,6,1483,3,45261.9079881862,4885.13794368579,1053.06802153434,11.8113471068332,11.8113471068332,0.0846643478474585,0.0846643478474585,1,FALSE,10.0938561860813,0.0619045462976204,9.22220864842367,10.964752702597,0.341988952958233
"298","facebook_I",11614.8108067383,177687.60754622,0.000615159609639709,1131.76820093134,0.000346828063421256,177687.60754622,0.000615159609639709,1131.76820093134,0.000346828063421256,TRUE,0.0265630827769259,0.0265630827769259,2127.88549039596,334078.021992166,8174056.93044,8174056.93044,0.00481542136143889,0.00481542136143889,1,0.94491697814992,NA,NA,0.0525571225628197,NA,NA,0.0525571225628197,0.354504769662577,0,55902.3065227081,0.0007537921745,65481090.2533626,1e-04,"2_212_6",2,212,6,1483,3,1131.76820093134,2317.88049861995,189.99500822399,0.531874579736308,0.531874579736308,1.88014249617979,1.88014249617979,1,FALSE,1.95794954529523,0.198725586938613,0,4.75676873782662,0.00216981557574335
"299","search_clicks_P",145895.819334035,2964613.86913698,0.0102635785109346,18882.8908862228,0.00578662350866037,2964613.86913698,0.0102635785109346,18882.8908862228,0.00578662350866037,TRUE,0.0644012269879381,0.0644012269879381,5158.98089171975,809960,14739.2437705407,14739.2437705407,0.0803424906835259,0.0803424906835259,1,0.94491697814992,NA,NA,0.0525571225628197,NA,NA,0.0525571225628197,0.354504769662577,0,55902.3065227081,0.0007537921745,65481090.2533626,1e-04,"2_212_6",2,212,6,1483,3,18882.8908862228,6392.69508749399,1233.71419577424,3.66019787290358,3.66019787290358,0.27320927302947,0.27320927302947,1,FALSE,2.76282769261534,0.229219748803779,0,5.98652303570554,0.0817389133903299
"300","newsletter",365709.248582907,20124208.2566523,0.0696705879854351,128179.670424537,0.0392803993138644,20124208.2566523,0.0696705879854351,128179.670424537,0.0392803993138644,TRUE,NA,NA,NA,NA,20398.1700146987,20398.1700146987,NA,NA,1,0.94491697814992,NA,NA,0.0525571225628197,NA,NA,0.0525571225628197,0.354504769662577,0,55902.3065227081,0.0007537921745,65481090.2533626,1e-04,"2_212_6",2,212,6,1483,3,128179.670424537,32731.6207563835,12333.4507416848,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,0.623071643397301
"301","(Intercept)",0,0,0,0,0,0,0,0,0,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.949326845108596,NA,NA,0.0502486208478825,NA,NA,0.0502486208478825,0.400009407537931,0,21134.3743923925,0.0002227776612,65481090.2533626,1e-04,"2_213_4",2,213,4,1488,3,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"302","trend",0.211358992853254,59139175.231887,0.204671234126932,376682.644789089,0.111546751363409,59139175.231887,0.204671234126932,376682.644789089,0.111546751363409,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.949326845108596,NA,NA,0.0502486208478825,NA,NA,0.0502486208478825,0.400009407537931,0,21134.3743923925,0.0002227776612,65481090.2533626,1e-04,"2_213_4",2,213,4,1488,3,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"303","season",0.249970208867399,91511.0706320734,0.000316705190579738,582.873061350786,0.000172605766021766,91511.0706320734,0.000316705190579738,582.873061350786,0.000172605766021766,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.949326845108596,NA,NA,0.0502486208478825,NA,NA,0.0502486208478825,0.400009407537931,0,21134.3743923925,0.0002227776612,65481090.2533626,1e-04,"2_213_4",2,213,4,1488,3,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"304","holiday",1,6959550.26428534,0.0240858912214195,278382.010571414,0.0824370576845725,6959550.26428534,0.0240858912214195,278382.010571414,0.0824370576845725,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.949326845108596,NA,NA,0.0502486208478825,NA,NA,0.0502486208478825,0.400009407537931,0,21134.3743923925,0.0002227776612,65481090.2533626,1e-04,"2_213_4",2,213,4,1488,3,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"305","competitor_sales_B",0.211198372929131,184003821.840573,0.636807820746819,1171998.86522658,0.347063152035652,184003821.840573,0.636807820746819,1171998.86522658,0.347063152035652,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.949326845108596,NA,NA,0.0502486208478825,NA,NA,0.0502486208478825,0.400009407537931,0,21134.3743923925,0.0002227776612,65481090.2533626,1e-04,"2_213_4",2,213,4,1488,3,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"306","events",1.02982540037715,1310771.08527729,0.00453636924474641,1310771.08527729,0.38815766631786,1310771.08527729,0.00453636924474641,1310771.08527729,0.38815766631786,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.949326845108596,NA,NA,0.0502486208478825,NA,NA,0.0502486208478825,0.400009407537931,0,21134.3743923925,0.0002227776612,65481090.2533626,1e-04,"2_213_4",2,213,4,1488,3,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"307","tv_S",704632.432898503,12479938.8296231,0.0431910738029761,79490.0562396373,0.0235393312165761,12479938.8296231,0.0431910738029761,79490.0562396373,0.0235393312165761,TRUE,0.206047362680601,0.206047362680601,16505.80985138,2591412.14666667,NA,NA,0.410253412795883,0.410253412795883,1,0.949326845108596,NA,NA,0.0502486208478825,NA,NA,0.0502486208478825,0.400009407537931,0,21134.3743923925,0.0002227776612,65481090.2533626,1e-04,"2_213_4",2,213,4,1488,3,79490.0562396373,23426.3087224283,6920.49887104826,4.81588343470412,4.81588343470412,0.207646221832078,0.207646221832078,1,FALSE,5.14792558334,0.0341952089102816,4.66559586170719,5.62815291981646,0.376597468435331
"308","ooh_S",238786.041319079,10830451.4952586,0.0374824617522102,68983.7674857239,0.0204281117441707,10830451.4952586,0.0374824617522102,68983.7674857239,0.0204281117441707,TRUE,0.655151359349006,0.655151359349006,52482.1265392781,8239693.86666667,NA,NA,0.356029764945918,0.356029764945918,1,0.949326845108596,NA,NA,0.0502486208478825,NA,NA,0.0502486208478825,0.400009407537931,0,21134.3743923925,0.0002227776612,65481090.2533626,1e-04,"2_213_4",2,213,4,1488,3,68983.7674857239,87491.1869860218,35009.0604467437,1.31442401508056,1.31442401508056,0.760789508200451,0.760789508200451,1,FALSE,1.53921794956182,0.0337878112267364,1.06372905475382,2.01481832166513,0.723568137571922
"309","print_S",231661.149695312,6352826.21390317,0.0219861162468903,40463.861235052,0.0119825331239168,6352826.21390317,0.0219861162468903,40463.861235052,0.0119825331239168,TRUE,0.0478369682055284,0.0478369682055284,3832.06992215145,601634.977777778,NA,NA,0.208836651423847,0.208836651423847,1,0.949326845108596,NA,NA,0.0502486208478825,NA,NA,0.0502486208478825,0.400009407537931,0,21134.3743923925,0.0002227776612,65481090.2533626,1e-04,"2_213_4",2,213,4,1488,3,40463.861235052,4438.43471784122,606.364795689769,10.559270069982,10.559270069982,0.0947035158086174,0.0947035158086174,1,FALSE,10.0938561860813,0.0619045462976204,9.22220864842367,10.964752702597,0.236548648262719
"310","facebook_I",14669.1089089092,383777.746419929,0.00132819344676737,2444.44424471292,0.00072387145561055,383777.746419929,0.00132819344676737,2444.44424471292,0.00072387145561055,TRUE,0.0265630827769259,0.0265630827769259,2127.88549039596,334078.021992166,8174056.93044,8174056.93044,0.0126159376558935,0.0126159376558935,1,0.949326845108596,NA,NA,0.0502486208478825,NA,NA,0.0502486208478825,0.400009407537931,0,21134.3743923925,0.0002227776612,65481090.2533626,1e-04,"2_213_4",2,213,4,1488,3,2444.44424471292,2581.53595499462,453.650464598654,1.14876681839588,1.14876681839588,0.87049868083445,0.87049868083445,1,FALSE,1.95794954529523,0.198725586938613,0,4.75676873782662,0.0275283309475883
"311","search_clicks_P",17936.4071656371,373078.87048719,0.00129116634700924,2376.29853813497,0.00070369151821951,373078.87048719,0.00129116634700924,2376.29853813497,0.00070369151821951,TRUE,0.0644012269879381,0.0644012269879381,5158.98089171975,809960,14739.2437705407,14739.2437705407,0.0122642331784591,0.0122642331784591,1,0.949326845108596,NA,NA,0.0502486208478825,NA,NA,0.0502486208478825,0.400009407537931,0,21134.3743923925,0.0002227776612,65481090.2533626,1e-04,"2_213_4",2,213,4,1488,3,2376.29853813497,6343.18674858556,1184.20585686582,0.460613944499963,0.460613944499963,2.17101547172131,2.17101547172131,1,FALSE,2.76282769261534,0.229219748803779,0,5.98652303570554,0.0790905968299388
"312","newsletter",230873.385921238,7022273.95005284,0.0243029678736502,44727.8595544767,0.0132452277739907,7022273.95005284,0.0243029678736502,44727.8595544767,0.0132452277739907,TRUE,NA,NA,NA,NA,20398.1700146987,20398.1700146987,NA,NA,1,0.949326845108596,NA,NA,0.0502486208478825,NA,NA,0.0502486208478825,0.400009407537931,0,21134.3743923925,0.0002227776612,65481090.2533626,1e-04,"2_213_4",2,213,4,1488,3,44727.8595544767,31791.2200571155,11393.0500424168,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,0.331790094169346
"313","(Intercept)",0,0,0,0,0,0,0,0,0,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.949846000270097,NA,NA,0.0499905552960169,NA,NA,0.0499905552960169,0.411101252801182,0,10062.0438987374,5.366872006e-05,65481090.2533626,1e-04,"2_217_7",2,217,7,1519,2,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"314","trend",0.188604348669732,52772325.770966,0.182636776745827,336129.463509338,0.0991965422413435,52772325.770966,0.182636776745827,336129.463509338,0.0991965422413435,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.949846000270097,NA,NA,0.0499905552960169,NA,NA,0.0499905552960169,0.411101252801182,0,10062.0438987374,5.366872006e-05,65481090.2533626,1e-04,"2_217_7",2,217,7,1519,2,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"315","season",0.220318713626043,80656.0167931668,0.000279137876094249,513.732591039279,0.000151609728393735,80656.0167931668,0.000279137876094249,513.732591039279,0.000151609728393735,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.949846000270097,NA,NA,0.0499905552960169,NA,NA,0.0499905552960169,0.411101252801182,0,10062.0438987374,5.366872006e-05,65481090.2533626,1e-04,"2_217_7",2,217,7,1519,2,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"316","holiday",1,6959550.26428534,0.0240859164211586,278382.010571414,0.0821544549608048,6959550.26428534,0.0240859164211586,278382.010571414,0.0821544549608048,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.949846000270097,NA,NA,0.0499905552960169,NA,NA,0.0499905552960169,0.411101252801182,0,10062.0438987374,5.366872006e-05,65481090.2533626,1e-04,"2_217_7",2,217,7,1519,2,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"317","competitor_sales_B",0.221194514090577,192712829.167922,0.666949001064541,1227470.24947721,0.362243771138128,192712829.167922,0.666949001064541,1227470.24947721,0.362243771138128,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.949846000270097,NA,NA,0.0499905552960169,NA,NA,0.0499905552960169,0.411101252801182,0,10062.0438987374,5.366872006e-05,65481090.2533626,1e-04,"2_217_7",2,217,7,1519,2,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"318","events",1.03901184991839,1322463.68135291,0.00457684023959768,1322463.68135291,0.390277671764772,1322463.68135291,0.00457684023959768,1322463.68135291,0.390277671764772,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.949846000270097,NA,NA,0.0499905552960169,NA,NA,0.0499905552960169,0.411101252801182,0,10062.0438987374,5.366872006e-05,65481090.2533626,1e-04,"2_217_7",2,217,7,1519,2,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"319","tv_S",672783.956384928,12574362.9682929,0.0435179061868182,80091.4838744772,0.0236361257367305,12574362.9682929,0.0435179061868182,80091.4838744772,0.0236361257367305,TRUE,0.206047362680601,0.206047362680601,16505.80985138,2591412.14666667,NA,NA,0.412698670164262,0.412698670164262,1,0.949846000270097,NA,NA,0.0499905552960169,NA,NA,0.0499905552960169,0.411101252801182,0,10062.0438987374,5.366872006e-05,65481090.2533626,1e-04,"2_217_7",2,217,7,1519,2,80091.4838744772,23440.5074037163,6934.69755233628,4.85232076436291,4.85232076436291,0.206086952730813,0.206086952730813,1,FALSE,5.14792558334,0.0341952089102816,4.66559586170719,5.62815291981646,0.377303963584191
"320","ooh_S",221841.767540875,10342092.477626,0.0357923666870119,65873.2004944328,0.0194401099124027,10342092.477626,0.0357923666870119,65873.2004944328,0.0194401099124027,TRUE,0.655151359349006,0.655151359349006,52482.1265392781,8239693.86666667,NA,NA,0.339434118690109,0.339434118690109,1,0.949846000270097,NA,NA,0.0499905552960169,NA,NA,0.0499905552960169,0.411101252801182,0,10062.0438987374,5.366872006e-05,65481090.2533626,1e-04,"2_217_7",2,217,7,1519,2,65873.2004944328,87366.2875133732,34884.160974095,1.25515494203789,1.25515494203789,0.796714386812185,0.796714386812185,1,FALSE,1.53921794956182,0.0337878112267364,1.06372905475382,2.01481832166513,0.726213629122707
"321","print_S",285626.942235745,6130819.31224365,0.021217808039366,39049.8045365838,0.0115241477042426,6130819.31224365,0.021217808039366,39049.8045365838,0.0115241477042426,TRUE,0.0478369682055284,0.0478369682055284,3832.06992215145,601634.977777778,NA,NA,0.20121742815603,0.20121742815603,1,0.949846000270097,NA,NA,0.0499905552960169,NA,NA,0.0499905552960169,0.411101252801182,0,10062.0438987374,5.366872006e-05,65481090.2533626,1e-04,"2_217_7",2,217,7,1519,2,39049.8045365838,4552.11704038086,720.047118229404,10.1902640948315,10.1902640948315,0.0981328835733705,0.0981328835733705,1,FALSE,10.0938561860813,0.0619045462976204,9.22220864842367,10.964752702597,0.225351711585147
"322","facebook_I",29869.2190280374,1124972.81528983,0.00389335519914214,7165.43194452123,0.00211461995964667,1124972.81528983,0.00389335519914214,7165.43194452123,0.00211461995964667,TRUE,0.0265630827769259,0.0265630827769259,2127.88549039596,334078.021992166,8174056.93044,8174056.93044,0.0369223304601402,0.0369223304601402,1,0.949846000270097,NA,NA,0.0499905552960169,NA,NA,0.0499905552960169,0.411101252801182,0,10062.0438987374,5.366872006e-05,65481090.2533626,1e-04,"2_217_7",2,217,7,1519,2,7165.43194452123,2648.87575251014,520.990262114177,3.3673954622379,3.3673954622379,0.296965417698645,0.296965417698645,1,FALSE,1.95794954529523,0.198725586938613,0,4.75676873782662,0.0603411327254236
"323","search_clicks_P",20360.7358617752,296382.149265377,0.00102573232534333,1887.78439022533,0.000557111780837188,296382.149265377,0.00102573232534333,1887.78439022533,0.000557111780837188,TRUE,0.0644012269879381,0.0644012269879381,5158.98089171975,809960,14739.2437705407,14739.2437705407,0.00972745252945822,0.00972745252945822,1,0.949846000270097,NA,NA,0.0499905552960169,NA,NA,0.0499905552960169,0.411101252801182,0,10062.0438987374,5.366872006e-05,65481090.2533626,1e-04,"2_217_7",2,217,7,1519,2,1887.78439022533,7313.45242379981,2154.47153208007,0.365921958202105,0.365921958202105,2.73282315418657,2.73282315418657,1,FALSE,2.76282769261534,0.229219748803779,0,5.98652303570554,0.0505644286811016
"324","newsletter",112813.112922833,4630419.66519033,0.0160251592150999,29493.1188865626,0.0087038350726984,4630419.66519033,0.0160251592150999,29493.1188865626,0.0087038350726984,TRUE,NA,NA,NA,NA,20398.1700146987,20398.1700146987,NA,NA,1,0.949846000270097,NA,NA,0.0499905552960169,NA,NA,0.0499905552960169,0.411101252801182,0,10062.0438987374,5.366872006e-05,65481090.2533626,1e-04,"2_217_7",2,217,7,1519,2,29493.1188865626,31780.2499537466,11382.0799390479,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,0.174124852391654
"325","(Intercept)",0,0,0,0,0,0,0,0,0,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.949997831104128,NA,NA,0.0499148299219103,NA,NA,0.0499148299219103,0.433011711126478,0,11687.034814158,7.848738793e-05,65481090.2533626,1e-04,"2_224_5",2,224,5,1566,3,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"326","trend",0.204979378125262,57354130.9893051,0.198492827554966,365312.936237612,0.107808410319962,57354130.9893051,0.198492827554966,365312.936237612,0.107808410319962,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.949997831104128,NA,NA,0.0499148299219103,NA,NA,0.0499148299219103,0.433011711126478,0,11687.034814158,7.848738793e-05,65481090.2533626,1e-04,"2_224_5",2,224,5,1566,3,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"327","season",0.237276256449258,86863.9681569426,0.000300621321510933,553.273682528297,0.000163277974220027,86863.9681569426,0.000300621321510933,553.273682528297,0.000163277974220027,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.949997831104128,NA,NA,0.0499148299219103,NA,NA,0.0499148299219103,0.433011711126478,0,11687.034814158,7.848738793e-05,65481090.2533626,1e-04,"2_224_5",2,224,5,1566,3,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"328","holiday",1,6959550.26428534,0.0240858118960342,278382.010571414,0.0821540083701233,6959550.26428534,0.0240858118960342,278382.010571414,0.0821540083701233,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.949997831104128,NA,NA,0.0499148299219103,NA,NA,0.0499148299219103,0.433011711126478,0,11687.034814158,7.848738793e-05,65481090.2533626,1e-04,"2_224_5",2,224,5,1566,3,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"329","competitor_sales_B",0.21690500736355,188975652.500142,0.654012378128306,1203666.57643402,0.355217040757132,188975652.500142,0.654012378128306,1203666.57643402,0.355217040757132,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.949997831104128,NA,NA,0.0499148299219103,NA,NA,0.0499148299219103,0.433011711126478,0,11687.034814158,7.848738793e-05,65481090.2533626,1e-04,"2_224_5",2,224,5,1566,3,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"330","events",1.03902009942327,1322474.18139734,0.00457685671644029,1322474.18139734,0.390278648914053,1322474.18139734,0.00457685671644029,1322474.18139734,0.390278648914053,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.949997831104128,NA,NA,0.0499148299219103,NA,NA,0.0499148299219103,0.433011711126478,0,11687.034814158,7.848738793e-05,65481090.2533626,1e-04,"2_224_5",2,224,5,1566,3,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"331","tv_S",658328.764547354,12886607.3017769,0.0445983415108696,82080.3012852034,0.0242229221096777,12886607.3017769,0.0445983415108696,82080.3012852034,0.0242229221096777,TRUE,0.206047362680601,0.206047362680601,16505.80985138,2591412.14666667,NA,NA,0.441611452373082,0.441611452373082,1,0.949997831104128,NA,NA,0.0499148299219103,NA,NA,0.0499148299219103,0.433011711126478,0,11687.034814158,7.848738793e-05,65481090.2533626,1e-04,"2_224_5",2,224,5,1566,3,82080.3012852034,23435.1301331998,6929.32028181974,4.97281272620141,4.97281272620141,0.201093436463245,0.201093436463245,1,FALSE,5.14792558334,0.0341952089102816,4.66559586170719,5.62815291981646,0.388771507976176
"332","ooh_S",219008.307742322,9764147.44566397,0.0337920425560078,62192.0219469043,0.0183536424681083,9764147.44566397,0.0337920425560078,62192.0219469043,0.0183536424681083,TRUE,0.655151359349006,0.655151359349006,52482.1265392781,8239693.86666667,NA,NA,0.334607801237958,0.334607801237958,1,0.949997831104128,NA,NA,0.0499148299219103,NA,NA,0.0499148299219103,0.433011711126478,0,11687.034814158,7.848738793e-05,65481090.2533626,1e-04,"2_224_5",2,224,5,1566,3,62192.0219469043,87924.9174361292,35442.7908968511,1.1850133759416,1.1850133759416,0.843872331150194,0.843872331150194,1,FALSE,1.53921794956182,0.0337878112267364,1.06372905475382,2.01481832166513,0.711274941732233
"333","print_S",276253.757475045,6022449.56631243,0.0208426668245997,38359.5513777862,0.0113203827305371,6022449.56631243,0.0208426668245997,38359.5513777862,0.0113203827305371,TRUE,0.0478369682055284,0.0478369682055284,3832.06992215145,601634.977777778,NA,NA,0.206383467544335,0.206383467544335,1,0.949997831104128,NA,NA,0.0499148299219103,NA,NA,0.0499148299219103,0.433011711126478,0,11687.034814158,7.848738793e-05,65481090.2533626,1e-04,"2_224_5",2,224,5,1566,3,38359.5513777862,4341.56897003511,509.499047883659,10.0101386866787,10.0101386866787,0.0998987158220673,0.0998987158220672,1,FALSE,10.0938561860813,0.0619045462976204,9.22220864842367,10.964752702597,0.182898127108196
"334","facebook_I",17591.8988790078,478617.719460687,0.00165641398125928,3048.52050611903,0.000899656478024995,478617.719460687,0.00165641398125928,3048.52050611903,0.000899656478024995,TRUE,0.0265630827769259,0.0265630827769259,2127.88549039596,334078.021992166,8174056.93044,8174056.93044,0.0164017620210544,0.0164017620210544,1,0.949997831104128,NA,NA,0.0499148299219103,NA,NA,0.0499148299219103,0.433011711126478,0,11687.034814158,7.848738793e-05,65481090.2533626,1e-04,"2_224_5",2,224,5,1566,3,3048.52050611903,2833.92573967782,706.04024928186,1.43265251813515,1.43265251813515,0.698005962605417,0.698005962605417,1,FALSE,1.95794954529523,0.198725586938613,0,4.75676873782662,0.068721411392163
